Latitude,Longitude,Date,Time,Frp
4.7049,14.032,2010-12-31,1249,317
5.4256,15.4323,2010-12-31,1249,326.5
6.2454,17.5881,2010-12-31,1249,310.8
5.798,10.3056,2010-12-31,1249,322.8
6.4412,10.4304,2010-12-31,1249,318.7
5.2272,15.6459,2010-12-31,1249,328.1
6.9886,6.4899,2010-12-31,1250,332
8.3938,14.6778,2010-12-31,1250,327.3
6.6445,10.2998,2010-12-31,1250,331.1
8.5383,8.0053,2010-12-31,1250,317.8
8.7331,2.0521,2010-12-31,1250,325.3
7.7044,8.1049,2010-12-31,1250,331.8
8.841,-8.9396,2010-12-31,1429,331.9
7.6779,24.667,2010-12-31,2036,311.7
9.4372,34.0344,2010-12-31,2328,303.8
9.918,31.9998,2011-01-01,0852,322.2
9.5461,23.8219,2011-01-01,0852,318.2
7.2049,21.81,2011-01-01,0853,310
5.4066,25.4179,2011-01-01,0853,319.1
6.9957,25.332,2011-01-01,0853,335.3
9.4634,18.3319,2011-01-01,0853,316.7
7.0325,31.9619,2011-01-01,0853,318.2
8.3558,20.5806,2011-01-01,0853,314.6
7.0655,21.4871,2011-01-01,0853,322
4.2727,31.1965,2011-01-01,0854,318.3
8.4426,1.5646,2011-01-01,1031,329.7
9.4222,-4.042,2011-01-01,1031,316.5
8.7087,-1.7742,2011-01-01,1032,319.7
7.2338,-0.0397,2011-01-01,1032,338.3
3.9404,27.3294,2011-01-01,1153,349.5
4.9462,28.6659,2011-01-01,1153,353
5.4514,29.3208,2011-01-01,1153,322.5
6.9558,21.3499,2011-01-01,1154,314.1
8.2364,29.3415,2011-01-01,1154,330.5
7.6536,24.5282,2011-01-01,1154,321.3
8.7962,31.8867,2011-01-01,1154,316.4
6.567,28.7683,2011-01-01,1154,324.3
6.6828,26.9236,2011-01-01,1154,344.9
7.2753,29.6323,2011-01-01,1154,331.8
7.9993,31.4823,2011-01-01,1154,318.3
8.043,31.7956,2011-01-01,1154,316.6
7.098,22.6534,2011-01-01,1154,314.1
8.0622,23.202,2011-01-01,1154,341.7
9.2826,29.4185,2011-01-01,1154,320.5
8.541,20.2076,2011-01-01,1155,320.4
9.3333,19.5287,2011-01-01,1155,325.4
10.2306,18.25,2011-01-01,1155,324.2
5.6231,6.6667,2011-01-01,1332,312.9
7.4744,1.281,2011-01-01,1333,325.2
8.3223,0.6947,2011-01-01,1333,317.4
8.7341,1.0155,2011-01-01,1333,328.8
9.6741,4.3308,2011-01-01,1333,332.8
9.5316,-4.785,2011-01-01,1334,323.3
9.8137,-0.6756,2011-01-01,1334,325.4
10.0343,-4.1048,2011-01-01,1334,325.3
12.7702,-12.1024,2011-01-01,1335,322.2
11.0909,-0.3101,2011-01-01,2258,322.3
9.1291,-10.7586,2011-01-02,0150,307.6
6.6168,28.7431,2011-01-02,0758,312.3
9.9928,19.7581,2011-01-02,0935,331.2
7.8958,25.061,2011-01-02,0936,313.6
7.9217,13.5099,2011-01-02,0936,316.9
5.598,12.0831,2011-01-02,0937,317.1
4.5249,29.6946,2011-01-02,1058,317.5
6.5177,32.459,2011-01-02,1058,323.1
8.6269,35.0276,2011-01-02,1059,332.8
10.3301,31.0104,2011-01-02,1100,351.6
12.0326,-9.3789,2011-01-02,1114,321.1
11.2423,-10.273,2011-01-02,1114,325.7
10.5408,-10.011,2011-01-02,1114,320.4
9.7772,-12.4696,2011-01-02,1114,348.8
6.9413,-4.4234,2011-01-02,1115,325.2
4.105,15.441,2011-01-02,1236,311.8
7.1044,20.2427,2011-01-02,1237,330.3
6.7488,12.4383,2011-01-02,1237,314.2
4.8188,17.6017,2011-01-02,1237,316.7
5.0766,16.4487,2011-01-02,1237,324.2
6.0434,17.0858,2011-01-02,1237,316.8
6.0476,20.328,2011-01-02,1237,312.7
7.5725,8.237,2011-01-02,1238,328.9
9.9695,2.7368,2011-01-02,1238,318.6
8.6842,-7.9073,2011-01-02,1416,319
11.3532,-7.5351,2011-01-02,1417,322.7
12.1628,-8.6345,2011-01-02,1417,330.8
9.0416,-9.5637,2011-01-02,1417,314.1
9.6109,-8.6757,2011-01-02,1417,318.4
9.9562,-9.2308,2011-01-02,1417,315
10.2119,-10.4084,2011-01-02,1417,317.1
12.3496,-11.5639,2011-01-02,1418,320.5
12.9389,-13.0533,2011-01-02,1418,328.5
3.2434,33.136,2011-01-02,2022,301.1
11.0872,35.1023,2011-01-02,2315,303.9
9.2719,32.4446,2011-01-03,0840,321.6
7.623,29.7945,2011-01-03,0840,325.9
6.0495,30.2197,2011-01-03,0841,322.7
7.3432,23.4117,2011-01-03,0841,328.3
6.7224,23.3437,2011-01-03,0841,319.9
7.9815,23.1657,2011-01-03,0841,321.4
3.0007,32.7034,2011-01-03,0842,323
10.1237,4.7201,2011-01-03,1019,319.3
9.7062,-1.8209,2011-01-03,1019,321.9
2.5665,31.7796,2011-01-03,1140,318
6.068,28.4746,2011-01-03,1141,329.9
4.3526,28.3862,2011-01-03,1141,322
4.9866,29.4102,2011-01-03,1141,325.8
5.3533,29.6709,2011-01-03,1141,333.5
5.1767,25.5074,2011-01-03,1141,319.3
3.4473,27.8434,2011-01-03,1141,320.7
6.3692,26.9143,2011-01-03,1141,419.7
8.7136,25.6234,2011-01-03,1142,336.9
9.3706,28.0809,2011-01-03,1142,364.5
9.7068,27.6571,2011-01-03,1142,329
7.8636,23.7278,2011-01-03,1142,328.7
9.9526,35.8546,2011-01-03,1142,329.5
6.6772,24.7402,2011-01-03,1142,337.6
9.8388,21.3682,2011-01-03,1143,328.8
13.3567,-15.8457,2011-01-03,1156,318.5
9.1808,5.6959,2011-01-03,1321,316
7.4055,0.02,2011-01-03,1321,314.9
8.5227,-0.7107,2011-01-03,1321,327.2
7.8772,0.0243,2011-01-03,1321,321.8
8.0759,-1.745,2011-01-03,1321,319
7.7653,-0.7782,2011-01-03,1321,342.6
9.5766,-1.9197,2011-01-03,1321,328.2
10.1713,0.0901,2011-01-03,1321,335.8
10.634,-2.2982,2011-01-03,1322,346.3
7.5002,25.5557,2011-01-03,2106,306.4
7.6423,25.7627,2011-01-03,2359,302.8
4.042,33.68,2011-01-04,0746,328.1
7.533,19.4197,2011-01-04,0924,337.5
6.017,16.6631,2011-01-04,0924,309.2
5.0283,32.9455,2011-01-04,1046,329.5
12.5435,35.6314,2011-01-04,1048,333.9
12.6629,-12.6432,2011-01-04,1101,326.8
11.6616,-9.5529,2011-01-04,1102,327.7
10.3195,-4.9445,2011-01-04,1102,318.5
10.5038,-9.3653,2011-01-04,1102,320.7
9.4273,-3.4439,2011-01-04,1102,321.2
7.4188,-5.9927,2011-01-04,1103,313.2
5.12,18.4557,2011-01-04,1224,322.9
6.7883,25.9298,2011-01-04,1224,326.1
4.6067,21.5614,2011-01-04,1224,323
5.6575,17.1882,2011-01-04,1225,316.9
5.9217,14.8894,2011-01-04,1225,315.6
6.235,12.0438,2011-01-04,1225,332.4
8.8528,20.264,2011-01-04,1225,335.5
8.9187,-9.0312,2011-01-04,1404,325.8
9.6067,-6.2152,2011-01-04,1404,322.5
7.771,-1.0417,2011-01-04,1404,319.7
6.9472,-8.8452,2011-01-04,1404,316
7.8547,-5.7373,2011-01-04,1404,316
8.8384,-1.5145,2011-01-04,1404,332.6
9.2894,-0.7863,2011-01-04,1404,321.2
9.0119,-5.6271,2011-01-04,1404,322.2
10.1048,-5.064,2011-01-04,1405,328
9.6734,-10.353,2011-01-04,1405,345.1
9.8548,-10.8625,2011-01-04,1405,313.1
10.1211,-11.1828,2011-01-04,1405,322
11.081,-7.9371,2011-01-04,1405,327
12.0214,-10.9256,2011-01-04,1405,324.4
11.1386,-10.6669,2011-01-04,1405,325.3
13.2834,-13.0657,2011-01-04,1406,320.9
9.8926,35.7633,2011-01-04,2011,302.2
8.0182,12.7453,2011-01-05,0042,303.8
8.9151,30.9517,2011-01-05,0828,313.7
7.277,31.7467,2011-01-05,0828,352.3
7.2815,25.7086,2011-01-05,0828,319.4
4.0984,30.8703,2011-01-05,0829,320.6
6.1019,29.9667,2011-01-05,0829,330.6
5.1428,29.2207,2011-01-05,0829,325.3
12.3073,6.3617,2011-01-05,1006,316.3
7.6645,9.1422,2011-01-05,1007,336.7
9.7725,-0.8133,2011-01-05,1007,315.7
3.9795,30.2481,2011-01-05,1128,324.1
2.9508,31.742,2011-01-05,1128,319
4.1058,32.357,2011-01-05,1128,430.2
3.9129,27.8406,2011-01-05,1129,320
4.9206,29.1892,2011-01-05,1129,323.8
7.2812,31.7749,2011-01-05,1129,330.4
6.9577,25.6312,2011-01-05,1129,324.3
4.4316,27.5466,2011-01-05,1129,319.4
5.4341,29.1606,2011-01-05,1129,334.4
6.1126,29.9706,2011-01-05,1129,341.5
6.8565,32.3674,2011-01-05,1129,330.4
7.4184,26.8113,2011-01-05,1130,329.5
7.612,24.5712,2011-01-05,1130,322.5
7.8126,22.0527,2011-01-05,1130,314.8
10.7684,34.8956,2011-01-05,1130,338.9
11.2421,21.1876,2011-01-05,1131,327.6
11.0962,-7.6858,2011-01-05,1144,318.4
6.9221,6.5743,2011-01-05,1308,328.9
7.9132,5.9039,2011-01-05,1308,328.1
8.8283,6.3961,2011-01-05,1309,327.4
8.2183,-1.0788,2011-01-05,1309,329.9
8.4263,-1.9082,2011-01-05,1309,328.5
8.9286,-1.8104,2011-01-05,1309,319.2
9.57,-0.1433,2011-01-05,1309,326.7
9.6806,-3.9148,2011-01-05,1309,320.5
8.7247,-8.6646,2011-01-05,1447,311.8
14.5252,-15.2506,2011-01-05,1449,329.5
7.3035,23.7495,2011-01-05,2054,317.9
9.6866,0.2569,2011-01-05,2233,303.8
6.8613,25.614,2011-01-05,2347,303.9
10.0464,29.685,2011-01-06,0910,321.5
7.7023,29.5308,2011-01-06,0911,328.4
7.8961,23.8199,2011-01-06,0911,326.1
7.3267,24.4356,2011-01-06,0911,329.8
9.8804,21.2862,2011-01-06,0911,356.7
6.6941,25.8789,2011-01-06,0911,329
5.438,29.2957,2011-01-06,0912,321.1
5.9165,18.7874,2011-01-06,0912,316.2
4.8658,17.5765,2011-01-06,0912,315
11.3577,0.6589,2011-01-06,1049,331.3
11.0587,-5.1738,2011-01-06,1049,320.5
8.8782,-5.2562,2011-01-06,1050,328.2
9.4914,-2.4204,2011-01-06,1050,319.1
7.5958,-1.5504,2011-01-06,1050,317.3
3.7457,29.7653,2011-01-06,1211,314
4.2576,19.2509,2011-01-06,1212,314.6
4.5496,17.9816,2011-01-06,1212,320
5.2802,19.7714,2011-01-06,1212,332.8
6.0165,22.3955,2011-01-06,1212,334.6
6.0555,20.7529,2011-01-06,1212,317.4
6.0394,18.8395,2011-01-06,1212,318.2
6.2894,18.6624,2011-01-06,1212,315.2
6.8744,20.693,2011-01-06,1212,330.3
8.5926,21.1511,2011-01-06,1213,324.1
8.8521,19.8433,2011-01-06,1213,324.6
10.3905,23.7458,2011-01-06,1213,324.3
5.6931,12.1938,2011-01-06,1213,317.5
7.11,19.6926,2011-01-06,1213,340.9
6.9445,16.4894,2011-01-06,1213,320
7.7715,19.6809,2011-01-06,1213,323.3
7.978,18.8803,2011-01-06,1213,346.8
7.1309,-4.9876,2011-01-06,1351,336
8.4914,-7.6322,2011-01-06,1352,320.8
9.0776,-4.4942,2011-01-06,1352,341
8.5671,-8.4076,2011-01-06,1352,320.1
7.7872,-1.4044,2011-01-06,1352,328.4
8.4156,-1.6301,2011-01-06,1352,328.5
9.5362,-8.7657,2011-01-06,1352,341.3
10.247,-5.0069,2011-01-06,1352,322.8
9.01,-8.4615,2011-01-06,1352,320.9
10.7041,-10.4053,2011-01-06,1353,334.1
12.8955,-7.5921,2011-01-06,1353,330.3
11.3606,-9.8125,2011-01-06,1353,343.7
15.1202,-6.6023,2011-01-06,1354,332.2
8.9577,34.4108,2011-01-06,1959,323.7
8.6729,9.7732,2011-01-06,2138,305.8
9.5059,-9.4506,2011-01-07,0209,305.4
9.3817,34.2198,2011-01-07,0815,327.9
7.3453,28.5954,2011-01-07,0816,339.8
5.8161,28.4341,2011-01-07,0816,356.8
3.0247,31.5904,2011-01-07,0817,338.9
9.7793,18.288,2011-01-07,0954,321
8.8002,10.1582,2011-01-07,0954,335.7
8.869,16.666,2011-01-07,0954,316.5
8.0399,0.9843,2011-01-07,0955,320.7
5.2554,11.4235,2011-01-07,0955,314.7
2.918,33.3738,2011-01-07,1116,367.4
3.3474,31.5319,2011-01-07,1116,331.3
4.1309,30.881,2011-01-07,1116,335.9
6.0373,34.0016,2011-01-07,1117,334.2
8.0197,34.7423,2011-01-07,1117,330.1
7.1445,23.4678,2011-01-07,1117,322.7
6.44,33.2763,2011-01-07,1117,323.6
7.1167,33.5703,2011-01-07,1117,331.7
9.6841,36.2059,2011-01-07,1118,317
9.8149,29.4341,2011-01-07,1118,334.1
12.2839,-10.9295,2011-01-07,1132,321.1
13.3785,-12.8017,2011-01-07,1132,324.5
1.6666,17.3695,2011-01-07,1254,317.6
5.0611,15.7493,2011-01-07,1255,327.3
5.8355,11.918,2011-01-07,1255,322.7
7.7088,10.4132,2011-01-07,1256,317.9
6.3277,7.2587,2011-01-07,1256,319.8
8.1592,17.6949,2011-01-07,1256,330.9
8.5062,13.4831,2011-01-07,1256,333.8
9.6615,15.3348,2011-01-07,1256,327.5
9.1053,4.6213,2011-01-07,1257,317.7
10.4191,8.4859,2011-01-07,1257,324
10.7783,4.1201,2011-01-07,1257,353.4
9.1196,-8.305,2011-01-07,1435,317.1
11.6433,-10.347,2011-01-07,1436,326.7
14.6242,-15.4438,2011-01-07,1437,335.2
7.4221,25.3027,2011-01-07,2042,309.1
12.0263,-3.4872,2011-01-07,2222,304.9
9.7844,5.4953,2011-01-08,0113,302.8
9.5969,21.9044,2011-01-08,0858,353.8
9.2777,16.1169,2011-01-08,0859,316.4
7.6937,24.3424,2011-01-08,0859,326.2
8.8203,23.4555,2011-01-08,0859,338.3
7.0416,24.6958,2011-01-08,0859,333.1
5.3892,29.2273,2011-01-08,0859,323.3
6.1212,26.2271,2011-01-08,0859,321.6
5.9357,24.0786,2011-01-08,0859,324.2
4.6085,21.1335,2011-01-08,0900,324.2
4.9202,26.4511,2011-01-08,0900,345.1
12.0351,-1.6972,2011-01-08,1037,341.3
9.7537,5.1438,2011-01-08,1037,325.6
9.9837,-1.2602,2011-01-08,1037,328.8
8.5909,3.7382,2011-01-08,1037,326
6.9251,0.8757,2011-01-08,1038,318.3
7.5297,0.3696,2011-01-08,1038,327.6
6.9927,5.5483,2011-01-08,1038,310.2
9.1825,-4.5553,2011-01-08,1038,317.7
2.7175,32.8805,2011-01-08,1159,315.2
3.8424,30.0934,2011-01-08,1159,330.8
3.9431,26.3284,2011-01-08,1159,320
4.5107,26.5248,2011-01-08,1159,395.2
7.1991,23.3698,2011-01-08,1200,369.1
7.2463,20.0661,2011-01-08,1200,314.6
6.0438,26.169,2011-01-08,1200,344.4
5.4098,20.4328,2011-01-08,1200,328
6.7059,23.0026,2011-01-08,1200,316.8
5.5128,21.7582,2011-01-08,1200,330.4
5.8845,17.2801,2011-01-08,1200,315.5
4.2323,19.5501,2011-01-08,1200,323
4.8935,23.6596,2011-01-08,1200,329.4
4.5302,16.9984,2011-01-08,1200,335
4.2225,20.9194,2011-01-08,1200,327.2
10.8612,23.2476,2011-01-08,1201,325.4
7.9406,20.3049,2011-01-08,1201,353.9
8.1543,19.2956,2011-01-08,1201,335
8.1172,17.1001,2011-01-08,1201,324.3
8.3998,17.6461,2011-01-08,1201,324.6
8.0929,-1.7745,2011-01-08,1339,322.6
8.4344,-0.1806,2011-01-08,1339,348.1
7.6731,2.1657,2011-01-08,1339,325
7.5763,-0.0182,2011-01-08,1339,319.1
7.7227,-0.7444,2011-01-08,1339,323.3
7.9702,-0.2886,2011-01-08,1339,351.2
8.5061,2.1369,2011-01-08,1339,327.9
6.921,0.84,2011-01-08,1339,334.3
6.9708,-1.2453,2011-01-08,1339,319.8
10.1614,-3.7717,2011-01-08,1340,326.7
10.2346,-5.0824,2011-01-08,1340,332.1
11.4806,0.4721,2011-01-08,1340,330
10.3196,-9.4528,2011-01-08,1340,328.1
8.396,-4.2446,2011-01-08,1340,327
9.1161,-1.5005,2011-01-08,1340,332
8.4658,-7.371,2011-01-08,1340,310.6
8.7015,-8.0106,2011-01-08,1340,325.7
9.942,-1.1768,2011-01-08,1340,330
11.6005,-7.7148,2011-01-08,1341,326.4
6.6942,34.2848,2011-01-08,1946,311.1
9.4152,-0.4793,2011-01-08,2304,303.5
4.5507,16.9548,2011-01-09,0019,302.3
7.9921,31.0235,2011-01-09,0803,310.4
4.3539,33.2783,2011-01-09,0804,332.8
2.9018,31.7747,2011-01-09,0805,312.4
7.8052,19.9779,2011-01-09,0942,315.9
9.2056,18.7745,2011-01-09,0942,326.6
7.9483,14.2612,2011-01-09,0942,316.3
5.6803,21.9066,2011-01-09,0942,309.1
5.6131,13.4806,2011-01-09,0943,313.9
5.8251,16.7079,2011-01-09,0943,312
4.1516,14.9309,2011-01-09,0943,323.3
4.3907,29.7477,2011-01-09,1104,339.8
5.717,28.3927,2011-01-09,1105,319.7
7.1153,33.233,2011-01-09,1105,329.6
6.8476,26.8966,2011-01-09,1105,324.9
9.6195,34.7422,2011-01-09,1105,324
28.1149,33.2787,2011-01-09,1110,310.6
8.2608,-7.3819,2011-01-09,1121,319
3.8468,17.9492,2011-01-09,1242,318.9
5.3746,10.573,2011-01-09,1243,322.9
6.0187,11.9103,2011-01-09,1243,318.2
6.3836,11.5607,2011-01-09,1243,323.4
7.0566,12.2113,2011-01-09,1243,318.7
5.1978,21.3949,2011-01-09,1243,314
4.628,14.1134,2011-01-09,1243,318.5
4.9691,13.9672,2011-01-09,1243,330.6
8.4059,9.8299,2011-01-09,1244,327
9.3683,13.5568,2011-01-09,1244,327.8
7.43,11.158,2011-01-09,1244,326.2
9.6175,10.2479,2011-01-09,1244,320.5
9.0477,20.7732,2011-01-09,1244,334.5
8.5604,13.234,2011-01-09,1244,328.1
10.8661,7.4183,2011-01-09,1245,315.8
9.3481,-10.9584,2011-01-09,1423,342.4
11.907,-11.1977,2011-01-09,1424,320.4
7.1468,24.5722,2011-01-09,2029,308.1
7.8365,34.1136,2011-01-09,2029,307.7
7.4775,33.7253,2011-01-09,2322,301.4
7.1724,31.9142,2011-01-10,0846,339.8
8.2319,27.7651,2011-01-10,0846,317.2
9.3187,29.3626,2011-01-10,0846,332.7
6.602,24.127,2011-01-10,0847,322.3
5.0905,32.0907,2011-01-10,0847,353.6
6.367,35.2997,2011-01-10,0847,326.9
5.3801,27.7891,2011-01-10,0847,320.3
5.2057,28.0822,2011-01-10,0847,315.6
6.6187,27.8846,2011-01-10,0847,319.8
7.0138,24.3936,2011-01-10,0847,332.3
5.4824,20.6282,2011-01-10,0847,308.1
4.4172,23.9608,2011-01-10,0848,307.7
11.8983,4.5452,2011-01-10,1024,317.5
8.2609,0.2333,2011-01-10,1025,339.2
10.7163,3.0947,2011-01-10,1025,314.3
9.2484,2.5564,2011-01-10,1025,321.5
6.7835,0.8321,2011-01-10,1026,314.2
7.9379,-7.2806,2011-01-10,1026,309.2
3.1801,32.9613,2011-01-10,1147,328.1
3.7339,29.3692,2011-01-10,1147,317.8
3.8719,27.3047,2011-01-10,1147,326
4.3988,27.7727,2011-01-10,1147,331.8
4.8762,28.175,2011-01-10,1147,316
5.1549,27.4665,2011-01-10,1147,326.6
5.0913,25.0862,2011-01-10,1147,322.2
7.4295,20.1214,2011-01-10,1148,322.7
7.9386,19.772,2011-01-10,1148,318.8
8.074,18.8188,2011-01-10,1148,332.8
6.9197,31.8491,2011-01-10,1148,333.5
5.801,21.8718,2011-01-10,1148,344
6.7393,26.5017,2011-01-10,1148,327.6
7.1463,20.3047,2011-01-10,1148,357.3
4.4017,16.6053,2011-01-10,1148,334.1
5.5814,17.1376,2011-01-10,1148,324.3
6.7993,23.8532,2011-01-10,1148,321.4
8.4164,34.7464,2011-01-10,1148,319.8
7.2439,24.3737,2011-01-10,1148,321.2
7.6618,25.0305,2011-01-10,1148,336.9
9.446,21.2539,2011-01-10,1149,345.1
13.0911,-13.2361,2011-01-10,1202,314.5
8.7273,-4.0787,2011-01-10,1327,350.5
8.4412,1.3517,2011-01-10,1327,315.2
8.6326,0.3705,2011-01-10,1327,324.4
9.0785,-0.4888,2011-01-10,1327,324.5
7.3172,8.8274,2011-01-10,1327,317.5
6.6013,-0.6212,2011-01-10,1327,323
7.0971,-1.1397,2011-01-10,1327,319.6
8.0608,1.2012,2011-01-10,1327,323.6
8.8179,-6.5069,2011-01-10,1328,337.9
11.4526,4.8416,2011-01-10,1328,319.7
9.6208,-0.3708,2011-01-10,1328,324.4
-25.8811,29.0813,2011-01-10,2103,305.7
8.4259,20.7178,2011-01-10,2113,300.5
9.0413,34.0394,2011-01-11,0005,307.5
6.0116,30.9919,2011-01-11,0006,313.8
6.585,36.5517,2011-01-11,0751,328.5
8.0985,23.3043,2011-01-11,0929,317.9
10.4478,18.3574,2011-01-11,0929,352.4
7.3039,25.1422,2011-01-11,0930,329.6
7.0097,23.3191,2011-01-11,0930,316
7.2646,17.3378,2011-01-11,0930,344.9
6.3859,16.7477,2011-01-11,0930,311.4
4.6499,19.2356,2011-01-11,0930,328.7
4.4376,19.3178,2011-01-11,0931,313.9
-4.5407,39.3924,2011-01-11,1049,325
6.6317,32.629,2011-01-11,1052,331
6.6567,29.2168,2011-01-11,1053,333.9
9.4769,33.9793,2011-01-11,1053,331.7
12.936,-11.9,2011-01-11,1107,324.4
10.374,-7.4426,2011-01-11,1108,318.2
8.4875,-0.5981,2011-01-11,1108,319.7
12.4386,-11.233,2011-01-11,1108,352.3
9.1229,-8.6348,2011-01-11,1108,330
8.0385,-6.569,2011-01-11,1108,323.3
3.3324,19.6282,2011-01-11,1230,324.4
3.9858,18.8103,2011-01-11,1230,328.1
4.4777,18.7443,2011-01-11,1230,318.4
4.5538,17.5404,2011-01-11,1230,333.5
5.4389,8.2001,2011-01-11,1231,311.9
7.5869,20.3654,2011-01-11,1231,324.2
5.641,17.7981,2011-01-11,1231,331.8
7.0898,18.0077,2011-01-11,1231,318.8
7.4068,14.5559,2011-01-11,1231,319.6
4.6295,15.6035,2011-01-11,1231,327.1
6.2166,19.2051,2011-01-11,1231,319.6
6.6066,20.692,2011-01-11,1231,319.5
7.813,13.2357,2011-01-11,1231,357.9
5.5409,19.6216,2011-01-11,1231,325.9
6.75,20.0891,2011-01-11,1231,320.8
6.5354,16.7867,2011-01-11,1231,321.1
8.626,16.2796,2011-01-11,1232,324.8
9.1438,14.9891,2011-01-11,1232,381.7
10.5187,17.1197,2011-01-11,1232,330.1
7.7458,-0.326,2011-01-11,1410,316.5
8.693,-2.9818,2011-01-11,1410,325.3
8.5947,-8.5083,2011-01-11,1410,324.7
9.311,-9.3079,2011-01-11,1411,318.3
10.0001,-8.7217,2011-01-11,1411,331.3
9.6626,-13.3717,2011-01-11,1411,330
10.4654,-10.9033,2011-01-11,1411,317.6
11.5572,-9.7603,2011-01-11,1411,320.9
8.908,-8.6398,2011-01-11,1411,333.9
9.6634,-4.9107,2011-01-11,1411,317.6
12.5313,-13.1781,2011-01-11,1412,327.5
13.0235,-14.8024,2011-01-11,1412,332.4
6.3037,34.7289,2011-01-11,2016,313.9
10.2376,35.9046,2011-01-11,2017,309.1
5.8987,31.2451,2011-01-11,2311,303.9
7.4307,32.5851,2011-01-12,0834,389.3
7.0897,31.4766,2011-01-12,0834,319.8
7.2704,25.2768,2011-01-12,0834,340.8
8.3148,31.9072,2011-01-12,0834,319.3
4.4908,30.6238,2011-01-12,0835,319.2
4.5358,23.4962,2011-01-12,0835,313.1
6.7485,26.5289,2011-01-12,0835,327.5
6.5987,24.1639,2011-01-12,0835,317.6
11.1,3.6815,2011-01-12,1012,330.8
9.7241,4.3635,2011-01-12,1013,318.9
8.7192,3.6702,2011-01-12,1013,325.1
8.0347,3.5726,2011-01-12,1013,323.9
6.8724,6.0175,2011-01-12,1013,313.6
2.4785,31.3239,2011-01-12,1134,328.2
5.7241,31.5221,2011-01-12,1135,326
5.4288,25.7901,2011-01-12,1135,318.2
5.2574,21.4621,2011-01-12,1135,314.9
5.5165,20.6102,2011-01-12,1135,314.2
3.7412,27.6752,2011-01-12,1135,335
4.7526,30.1082,2011-01-12,1135,324.9
5.2435,29.8041,2011-01-12,1135,334
10.1148,31.0049,2011-01-12,1136,343.9
6.8826,26.8882,2011-01-12,1136,337.7
6.7613,23.819,2011-01-12,1136,317.8
6.5652,20.5786,2011-01-12,1136,333.8
7.8173,24.6272,2011-01-12,1136,328.5
8.4846,23.4558,2011-01-12,1136,319.5
13.1462,-12.6607,2011-01-12,1150,320
9.3208,-11.4798,2011-01-12,1151,310.3
6.0055,7.641,2011-01-12,1314,321.1
7.0726,6.8694,2011-01-12,1314,321.3
7.7545,9.0185,2011-01-12,1314,332.5
8.944,0.2241,2011-01-12,1315,323.5
10.0651,5.259,2011-01-12,1315,335
8.728,0.4106,2011-01-12,1315,324.8
7.7487,6.2786,2011-01-12,1315,320.7
7.2252,0.6966,2011-01-12,1315,315.9
8.4172,5.3783,2011-01-12,1315,321.1
7.5656,-0.6576,2011-01-12,1315,314.1
8.3762,2.6451,2011-01-12,1315,324.3
9.0909,5.001,2011-01-12,1315,327.6
9.0522,-11.3963,2011-01-12,1454,311
9.0847,22.3853,2011-01-12,2100,304.8
7.3504,24.1036,2011-01-12,2100,316.7
11.5559,-6.658,2011-01-12,2240,317.8
4.7135,26.9781,2011-01-12,2354,307.6
7.7023,18.6055,2011-01-13,0917,323.3
9.9718,26.2419,2011-01-13,0917,346.4
8.396,20.1413,2011-01-13,0917,323.6
7.2398,24.2054,2011-01-13,0917,319.3
7.6769,19.957,2011-01-13,0917,332.4
3.5271,20.2958,2011-01-13,0918,326.4
5.4976,18.3129,2011-01-13,0918,313.5
6.3971,23.9204,2011-01-13,0918,355.4
5.2477,27.331,2011-01-13,0918,339.2
8.2132,33.8243,2011-01-13,1041,315.8
10.8559,-1.4019,2011-01-13,1055,344.5
9.9551,-1.8042,2011-01-13,1056,327.2
8.934,-0.316,2011-01-13,1056,324.6
8.9875,-3.2308,2011-01-13,1056,319.3
6.8048,-1.1033,2011-01-13,1056,316.8
8.744,-7.2468,2011-01-13,1056,319.7
4.8969,21.1949,2011-01-13,1218,314.8
4.2732,14.8842,2011-01-13,1218,313.7
4.5505,14.7473,2011-01-13,1218,317.3
5.4747,18.4637,2011-01-13,1218,317.8
6.3756,23.301,2011-01-13,1218,358.9
2.9041,19.3501,2011-01-13,1218,323.5
3.8734,20.8723,2011-01-13,1218,320.6
4.4053,21.4596,2011-01-13,1218,320.6
4.5245,19.4816,2011-01-13,1218,325.2
7.0268,19.2895,2011-01-13,1219,322.7
9.3543,20.1128,2011-01-13,1219,332.6
9.4534,18.425,2011-01-13,1219,347.1
8.1345,20.1673,2011-01-13,1219,342.5
6.2119,18.7991,2011-01-13,1219,315.6
7.0052,22.6325,2011-01-13,1219,314.7
9.1104,24.7175,2011-01-13,1219,327.5
6.9684,20.9612,2011-01-13,1219,320.6
8.0761,16.0234,2011-01-13,1219,350.4
8.0256,24.6154,2011-01-13,1219,323.5
8.5014,23.4606,2011-01-13,1219,326.4
9.2323,15.7482,2011-01-13,1220,336.7
10.7718,22.485,2011-01-13,1220,371.7
6.4155,-0.3309,2011-01-13,1357,324.9
10.3298,0.1214,2011-01-13,1358,340.7
7.5164,-0.4903,2011-01-13,1358,315.4
7.8515,-0.0152,2011-01-13,1358,334.3
7.4766,-4.5543,2011-01-13,1358,332.9
7.7308,-5.5765,2011-01-13,1358,320.3
8.3816,-6.3758,2011-01-13,1358,314.5
8.5048,-9.4036,2011-01-13,1358,324.2
11.4363,-4.6106,2011-01-13,1359,330.6
